epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
7099,10738.4,0.20629,0.18873,0.78991,0.94495,0.95715,0.98195,0.96567,0.12848,0.12562,0.74561,0.00297298,0.00297298,0.00297298
7100,10739.9,0.20518,0.18794,0.7853,0.94642,0.95664,0.98173,0.96559,0.12842,0.12552,0.74563,0.00297199,0.00297199,0.00297199
7101,10741.6,0.20759,0.18989,0.79386,0.94908,0.95664,0.98076,0.96581,0.12839,0.12534,0.74559,0.002971,0.002971,0.002971
7102,10743.1,0.22713,0.1949,0.80362,0.94688,0.95726,0.98235,0.96768,0.12851,0.12554,0.7456,0.00297001,0.00297001,0.00297001
7103,10744.6,0.19009,0.18024,0.78537,0.94823,0.9567,0.98219,0.96884,0.12847,0.12569,0.74558,0.00296902,0.00296902,0.00296902
7104,10746.1,0.21366,0.19957,0.7926,0.95233,0.95769,0.98319,0.9685,0.12842,0.12579,0.74557,0.00296803,0.00296803,0.00296803
7105,10747.6,0.20878,0.19231,0.79125,0.95063,0.95733,0.98266,0.96879,0.12848,0.12565,0.74554,0.00296704,0.00296704,0.00296704
7106,10749.1,0.20096,0.19416,0.77769,0.95209,0.95827,0.98362,0.9687,0.12846,0.12581,0.74555,0.00296605,0.00296605,0.00296605
7107,10750.6,0.20679,0.19373,0.78765,0.95135,0.95978,0.9825,0.96844,0.12842,0.12592,0.74558,0.00296506,0.00296506,0.00296506
7108,10752.2,0.20537,0.19239,0.78494,0.94687,0.9583,0.98262,0.96727,0.12845,0.12581,0.74556,0.00296407,0.00296407,0.00296407
7109,10753.7,0.19316,0.18853,0.78602,0.94398,0.95922,0.98249,0.96797,0.12846,0.12591,0.74556,0.00296308,0.00296308,0.00296308
7110,10755.2,0.21024,0.19371,0.79158,0.94359,0.95803,0.9823,0.96763,0.1284,0.12584,0.74556,0.00296209,0.00296209,0.00296209
7111,10756.8,0.21497,0.18983,0.78804,0.94262,0.9593,0.98341,0.96834,0.12844,0.12589,0.74556,0.0029611,0.0029611,0.0029611
7112,10758.3,0.20521,0.18896,0.7986,0.94508,0.95922,0.98312,0.96733,0.1285,0.12582,0.74558,0.00296011,0.00296011,0.00296011
7113,10759.8,0.19654,0.19,0.78872,0.94484,0.95894,0.98354,0.97036,0.12852,0.12584,0.74553,0.00295912,0.00295912,0.00295912
7114,10761.3,0.18983,0.1838,0.78729,0.94606,0.95864,0.98324,0.97016,0.12845,0.12586,0.74555,0.00295813,0.00295813,0.00295813
7115,10762.8,0.20151,0.18495,0.79123,0.94414,0.95735,0.98267,0.96659,0.12856,0.12608,0.74554,0.00295714,0.00295714,0.00295714
7116,10764.2,0.20414,0.18602,0.78802,0.94606,0.95917,0.98318,0.96733,0.12855,0.12603,0.74552,0.00295615,0.00295615,0.00295615
7117,10765.7,0.20796,0.19014,0.78851,0.94411,0.95677,0.98211,0.96603,0.12853,0.12602,0.74552,0.00295516,0.00295516,0.00295516
7118,10767.2,0.20253,0.18792,0.78692,0.94699,0.95962,0.98242,0.96718,0.12852,0.12614,0.74554,0.00295417,0.00295417,0.00295417
7119,10768.7,0.23541,0.19897,0.79662,0.94639,0.95818,0.98292,0.96681,0.1285,0.12615,0.74552,0.00295318,0.00295318,0.00295318
7120,10770.3,0.21782,0.19167,0.79257,0.9442,0.95734,0.98219,0.96728,0.12863,0.12598,0.74549,0.00295219,0.00295219,0.00295219
7121,10771.9,0.22543,0.18557,0.80374,0.94492,0.95775,0.98166,0.9668,0.12865,0.12613,0.7455,0.0029512,0.0029512,0.0029512
7122,10773.4,0.21373,0.19126,0.79177,0.95191,0.95975,0.98302,0.96742,0.12868,0.12606,0.74549,0.00295021,0.00295021,0.00295021
7123,10775,0.20558,0.19034,0.79418,0.94827,0.9592,0.98322,0.96754,0.12867,0.12598,0.74549,0.00294922,0.00294922,0.00294922
7124,10776.5,0.20794,0.18982,0.79511,0.94848,0.95776,0.98227,0.96699,0.12875,0.12608,0.74548,0.00294823,0.00294823,0.00294823
7125,10778,0.21407,0.19321,0.79821,0.94628,0.9584,0.98292,0.9676,0.12876,0.12632,0.7455,0.00294724,0.00294724,0.00294724
7126,10779.6,0.20789,0.19497,0.78571,0.94642,0.95827,0.98151,0.96793,0.12879,0.12613,0.74547,0.00294625,0.00294625,0.00294625
7127,10781,0.19707,0.18849,0.7892,0.94568,0.95739,0.98175,0.96562,0.12889,0.12605,0.74549,0.00294526,0.00294526,0.00294526
7128,10782.5,0.20497,0.18885,0.79263,0.94392,0.95692,0.98181,0.96732,0.12887,0.12638,0.74549,0.00294427,0.00294427,0.00294427
7129,10784.1,0.21252,0.19454,0.79107,0.94711,0.95925,0.98311,0.96853,0.12893,0.12623,0.74551,0.00294328,0.00294328,0.00294328
7130,10785.6,0.20685,0.19517,0.78853,0.94405,0.95696,0.98072,0.96629,0.12898,0.12622,0.74552,0.00294229,0.00294229,0.00294229
7131,10787.2,0.19872,0.19021,0.78738,0.94497,0.95749,0.98195,0.96588,0.129,0.12623,0.74553,0.0029413,0.0029413,0.0029413
7132,10788.8,0.21722,0.19027,0.79182,0.94674,0.95828,0.98208,0.96659,0.12903,0.12622,0.74553,0.00294031,0.00294031,0.00294031
7133,10790.3,0.20602,0.19503,0.78678,0.93591,0.95934,0.98335,0.96872,0.12894,0.1262,0.74554,0.00293932,0.00293932,0.00293932
7134,10791.8,0.1908,0.18223,0.785,0.94597,0.95702,0.98033,0.9646,0.129,0.12637,0.74552,0.00293833,0.00293833,0.00293833
7135,10793.3,0.23078,0.196,0.80443,0.9335,0.95864,0.98289,0.968,0.12907,0.12638,0.74554,0.00293734,0.00293734,0.00293734
7136,10794.8,0.21062,0.19052,0.79377,0.93298,0.95917,0.98218,0.96841,0.12913,0.12655,0.74555,0.00293635,0.00293635,0.00293635
7137,10796.3,0.21059,0.19554,0.78136,0.93615,0.95842,0.98153,0.96483,0.12915,0.12631,0.74555,0.00293536,0.00293536,0.00293536
7138,10797.9,0.20587,0.18655,0.79557,0.93523,0.9578,0.98109,0.96718,0.12926,0.12627,0.74554,0.00293437,0.00293437,0.00293437
7139,10799.3,0.20249,0.18711,0.78729,0.93584,0.95766,0.98252,0.96625,0.12934,0.12628,0.74553,0.00293338,0.00293338,0.00293338
7140,10800.9,0.19632,0.18629,0.7857,0.93746,0.95889,0.98261,0.96681,0.12941,0.12638,0.74554,0.00293239,0.00293239,0.00293239
7141,10802.4,0.18327,0.17294,0.78166,0.93789,0.95936,0.98267,0.96636,0.12935,0.12629,0.74555,0.0029314,0.0029314,0.0029314
7142,10803.9,0.21931,0.18597,0.79257,0.93527,0.95731,0.98256,0.96599,0.12931,0.12621,0.74553,0.00293041,0.00293041,0.00293041
7143,10805.4,0.2131,0.19288,0.7874,0.93579,0.95822,0.98374,0.96936,0.12926,0.12625,0.74553,0.00292942,0.00292942,0.00292942
7144,10807,0.21061,0.19629,0.78953,0.93692,0.95821,0.98342,0.96978,0.1293,0.12621,0.74554,0.00292843,0.00292843,0.00292843
7145,10808.5,0.20004,0.19057,0.7851,0.93972,0.95818,0.98321,0.96827,0.12929,0.12623,0.74554,0.00292744,0.00292744,0.00292744
7146,10810,0.20236,0.18866,0.78808,0.9399,0.95762,0.98256,0.96755,0.12934,0.12611,0.74555,0.00292645,0.00292645,0.00292645
7147,10811.5,0.20041,0.18827,0.78666,0.94263,0.96013,0.98484,0.9688,0.12925,0.12604,0.74555,0.00292546,0.00292546,0.00292546
7148,10813,0.2051,0.18677,0.79073,0.93905,0.95782,0.98396,0.9682,0.12942,0.12584,0.74558,0.00292447,0.00292447,0.00292447
7149,10814.6,0.20962,0.1848,0.78761,0.93459,0.95783,0.9825,0.96876,0.12939,0.12594,0.74557,0.00292348,0.00292348,0.00292348
7150,10816.2,0.20968,0.19055,0.79671,0.93875,0.95914,0.98438,0.96802,0.12943,0.12603,0.74557,0.00292249,0.00292249,0.00292249
7151,10817.8,0.22673,0.19553,0.79752,0.93506,0.95789,0.98213,0.96615,0.1295,0.12598,0.74557,0.0029215,0.0029215,0.0029215
7152,10819.3,0.19285,0.18262,0.78911,0.94516,0.95697,0.98253,0.96956,0.12936,0.12618,0.74558,0.00292051,0.00292051,0.00292051
7153,10820.8,0.20021,0.18466,0.78962,0.93727,0.95795,0.98317,0.96994,0.12931,0.12617,0.74555,0.00291952,0.00291952,0.00291952
7154,10822.3,0.20554,0.1911,0.78445,0.94887,0.95661,0.98172,0.96861,0.12937,0.12635,0.74557,0.00291853,0.00291853,0.00291853
7155,10823.8,0.21129,0.19071,0.79072,0.95149,0.95833,0.98363,0.969,0.12937,0.12609,0.74558,0.00291754,0.00291754,0.00291754
7156,10825.3,0.19645,0.18089,0.78898,0.93732,0.95879,0.98366,0.96946,0.12925,0.12627,0.74556,0.00291655,0.00291655,0.00291655
7157,10826.8,0.19308,0.18138,0.78278,0.94116,0.95882,0.98276,0.96967,0.12928,0.1261,0.74557,0.00291556,0.00291556,0.00291556
7158,10828.2,0.20708,0.19092,0.7966,0.93707,0.95884,0.98389,0.96953,0.12922,0.12588,0.74556,0.00291457,0.00291457,0.00291457
7159,10829.7,0.2105,0.19026,0.79429,0.93209,0.95679,0.98102,0.96678,0.12908,0.1259,0.74554,0.00291358,0.00291358,0.00291358
7160,10831.3,0.19746,0.18092,0.78606,0.93422,0.95793,0.98275,0.96765,0.12913,0.12593,0.74556,0.00291259,0.00291259,0.00291259
7161,10832.8,0.20147,0.18663,0.78415,0.93453,0.95714,0.98336,0.96892,0.1292,0.12591,0.74557,0.0029116,0.0029116,0.0029116
7162,10834.3,0.20274,0.18523,0.78491,0.93409,0.95789,0.98346,0.96769,0.12904,0.12567,0.74554,0.00291061,0.00291061,0.00291061
7163,10835.8,0.19904,0.19083,0.78895,0.93314,0.95628,0.98226,0.96567,0.12914,0.12583,0.74555,0.00290962,0.00290962,0.00290962
7164,10837.3,0.21982,0.19415,0.79041,0.93305,0.95652,0.98243,0.96612,0.12913,0.12578,0.74558,0.00290863,0.00290863,0.00290863
7165,10838.8,0.19031,0.18097,0.78794,0.9334,0.95651,0.98239,0.96737,0.12917,0.12598,0.74555,0.00290764,0.00290764,0.00290764
7166,10840.3,0.21022,0.19273,0.78556,0.93437,0.95656,0.98169,0.96787,0.1291,0.12597,0.74557,0.00290665,0.00290665,0.00290665
7167,10841.8,0.2022,0.19084,0.78685,0.93583,0.95855,0.9828,0.96645,0.12918,0.12606,0.74558,0.00290566,0.00290566,0.00290566
7168,10843.2,0.20038,0.18125,0.78927,0.93433,0.95711,0.98301,0.96874,0.12914,0.12599,0.74555,0.00290467,0.00290467,0.00290467
7169,10844.7,0.21672,0.18993,0.79008,0.93502,0.95769,0.98313,0.96712,0.12904,0.12594,0.74555,0.00290368,0.00290368,0.00290368
7170,10846.3,0.20381,0.18791,0.79278,0.93344,0.95649,0.98288,0.96766,0.12911,0.12585,0.74556,0.00290269,0.00290269,0.00290269
7171,10847.8,0.19243,0.18151,0.79224,0.95111,0.957,0.98245,0.96763,0.12921,0.12595,0.74555,0.0029017,0.0029017,0.0029017
7172,10849.3,0.19748,0.18008,0.78764,0.9523,0.96031,0.98267,0.9682,0.12927,0.12585,0.74556,0.00290071,0.00290071,0.00290071
7173,10850.8,0.21538,0.19322,0.7884,0.95047,0.95905,0.98355,0.96761,0.1293,0.12589,0.74554,0.00289972,0.00289972,0.00289972
7174,10852.4,0.20399,0.19067,0.79274,0.95337,0.95703,0.98326,0.96847,0.12933,0.12595,0.74556,0.00289873,0.00289873,0.00289873
7175,10853.9,0.20174,0.19069,0.78306,0.94792,0.95484,0.9833,0.96876,0.12929,0.126,0.74554,0.00289774,0.00289774,0.00289774
7176,10855.3,0.20966,0.18939,0.78947,0.94953,0.9547,0.98237,0.96868,0.12934,0.12598,0.74555,0.00289675,0.00289675,0.00289675
7177,10856.8,0.21556,0.18775,0.79171,0.94951,0.95904,0.984,0.97072,0.12947,0.12586,0.74554,0.00289576,0.00289576,0.00289576
7178,10858.3,0.2012,0.18351,0.78658,0.94899,0.95712,0.98314,0.96876,0.12955,0.12606,0.74553,0.00289477,0.00289477,0.00289477
7179,10859.8,0.21362,0.19165,0.78909,0.95193,0.95887,0.98329,0.96814,0.1295,0.1259,0.74554,0.00289378,0.00289378,0.00289378
7180,10861.4,0.18978,0.18311,0.78541,0.95044,0.95551,0.98162,0.96848,0.12938,0.12578,0.74553,0.00289279,0.00289279,0.00289279
7181,10862.9,0.21222,0.18578,0.80102,0.9529,0.95922,0.98318,0.96899,0.12939,0.12582,0.74554,0.0028918,0.0028918,0.0028918
7182,10864.4,0.20482,0.1883,0.79612,0.95099,0.956,0.9826,0.96721,0.12942,0.12599,0.74554,0.00289081,0.00289081,0.00289081
7183,10865.9,0.20136,0.18564,0.79742,0.95316,0.95499,0.98123,0.96627,0.12948,0.12595,0.74551,0.00288982,0.00288982,0.00288982
7184,10867.4,0.20044,0.18823,0.78958,0.95132,0.95663,0.98227,0.96771,0.12952,0.12591,0.74553,0.00288883,0.00288883,0.00288883
7185,10868.8,0.227,0.19683,0.79504,0.95291,0.9558,0.98247,0.96824,0.12935,0.12594,0.74554,0.00288784,0.00288784,0.00288784
7186,10870.4,0.26519,0.21782,0.80482,0.95369,0.95639,0.98287,0.96908,0.12936,0.12584,0.74552,0.00288685,0.00288685,0.00288685
7187,10871.9,0.22115,0.20294,0.79225,0.95159,0.9565,0.9832,0.96722,0.12934,0.12593,0.7455,0.00288586,0.00288586,0.00288586
7188,10873.3,0.201,0.19265,0.78517,0.95375,0.9576,0.98392,0.97008,0.12933,0.12603,0.74549,0.00288487,0.00288487,0.00288487
7189,10874.8,0.19751,0.18698,0.78955,0.95251,0.95592,0.98263,0.96829,0.12936,0.12591,0.74549,0.00288388,0.00288388,0.00288388
7190,10876.4,0.20495,0.19361,0.78996,0.95402,0.95732,0.98329,0.96943,0.12935,0.12578,0.7455,0.00288289,0.00288289,0.00288289
7191,10877.9,0.19626,0.19108,0.78446,0.95378,0.95848,0.98227,0.96774,0.12928,0.12597,0.74551,0.0028819,0.0028819,0.0028819
7192,10879.5,0.19957,0.19079,0.78732,0.9553,0.95655,0.98238,0.96678,0.12923,0.12599,0.74549,0.00288091,0.00288091,0.00288091
7193,10881,0.20234,0.18636,0.78801,0.95409,0.95831,0.9832,0.96935,0.12928,0.126,0.74548,0.00287992,0.00287992,0.00287992
7194,10882.5,0.19047,0.18873,0.78357,0.95327,0.95506,0.98219,0.96729,0.12929,0.12593,0.74551,0.00287893,0.00287893,0.00287893
7195,10884,0.19584,0.18849,0.79149,0.95155,0.95691,0.98338,0.96782,0.12932,0.12596,0.7455,0.00287794,0.00287794,0.00287794
7196,10885.5,0.20716,0.18801,0.79341,0.95343,0.95866,0.98341,0.96846,0.1293,0.12599,0.74552,0.00287695,0.00287695,0.00287695
7197,10886.9,0.21058,0.18774,0.78853,0.95007,0.95791,0.98236,0.96865,0.12931,0.12594,0.7455,0.00287596,0.00287596,0.00287596
7198,10888.4,0.19576,0.18114,0.7872,0.94993,0.95782,0.98339,0.96847,0.12933,0.12619,0.74549,0.00287497,0.00287497,0.00287497
7199,10889.9,0.20884,0.1911,0.79265,0.95134,0.95525,0.98216,0.96626,0.12948,0.12601,0.74549,0.00287398,0.00287398,0.00287398
7200,10891.5,0.19036,0.18956,0.7846,0.95163,0.95698,0.9828,0.96954,0.12939,0.12598,0.74552,0.00287299,0.00287299,0.00287299
7201,10893.2,0.21804,0.19699,0.79656,0.95141,0.95608,0.98062,0.96518,0.12954,0.12609,0.7455,0.002872,0.002872,0.002872
7202,10894.7,0.21101,0.19561,0.78272,0.95267,0.95683,0.98243,0.96722,0.12955,0.12604,0.74552,0.00287101,0.00287101,0.00287101
7203,10896.2,0.20739,0.19145,0.78724,0.95129,0.95682,0.9821,0.96574,0.12955,0.12609,0.74551,0.00287002,0.00287002,0.00287002
7204,10897.7,0.22356,0.2027,0.79173,0.95348,0.95667,0.98224,0.9676,0.12943,0.12571,0.74551,0.00286903,0.00286903,0.00286903
7205,10899.2,0.19324,0.18744,0.78181,0.95388,0.95765,0.98191,0.96786,0.12951,0.12559,0.74549,0.00286804,0.00286804,0.00286804
7206,10900.7,0.1994,0.18729,0.78852,0.95029,0.95683,0.98119,0.96624,0.12951,0.12559,0.7455,0.00286705,0.00286705,0.00286705
7207,10902.2,0.2167,0.19313,0.79092,0.95105,0.95938,0.98297,0.96668,0.12958,0.12586,0.74548,0.00286606,0.00286606,0.00286606
7208,10903.7,0.2067,0.1884,0.79049,0.9516,0.95624,0.98127,0.96514,0.1296,0.1258,0.74547,0.00286507,0.00286507,0.00286507
7209,10905.2,0.20554,0.19561,0.78933,0.95052,0.95688,0.9814,0.96648,0.12964,0.1258,0.74548,0.00286408,0.00286408,0.00286408
7210,10906.7,0.21392,0.19079,0.79053,0.94768,0.95775,0.98122,0.96783,0.1296,0.12587,0.74546,0.00286309,0.00286309,0.00286309
7211,10908.3,0.20255,0.18872,0.78294,0.95138,0.95676,0.98058,0.96611,0.12969,0.12571,0.74546,0.0028621,0.0028621,0.0028621
7212,10909.8,0.21579,0.19095,0.79083,0.95072,0.95849,0.98204,0.96742,0.12962,0.12567,0.74549,0.00286111,0.00286111,0.00286111
7213,10911.4,0.21486,0.19498,0.79191,0.94967,0.95583,0.98193,0.96852,0.12971,0.12573,0.74545,0.00286012,0.00286012,0.00286012
7214,10912.8,0.18393,0.17987,0.78647,0.94932,0.95696,0.98109,0.96637,0.12975,0.12573,0.74546,0.00285913,0.00285913,0.00285913
7215,10914.4,0.2154,0.19106,0.78885,0.94935,0.95732,0.98245,0.96733,0.12985,0.12554,0.74548,0.00285814,0.00285814,0.00285814
7216,10915.9,0.19269,0.17783,0.7904,0.9514,0.95736,0.98195,0.96566,0.12982,0.12586,0.74548,0.00285715,0.00285715,0.00285715
7217,10917.4,0.21587,0.19427,0.79114,0.95002,0.95887,0.98187,0.9684,0.12984,0.12566,0.74548,0.00285616,0.00285616,0.00285616
7218,10918.9,0.19913,0.18372,0.79284,0.94906,0.95888,0.98242,0.96824,0.12993,0.12558,0.74551,0.00285517,0.00285517,0.00285517
7219,10920.5,0.20625,0.18901,0.78917,0.94905,0.95807,0.98226,0.96719,0.12983,0.12579,0.7455,0.00285418,0.00285418,0.00285418
7220,10922.1,0.21663,0.19555,0.79103,0.95032,0.95813,0.98288,0.96648,0.12984,0.12578,0.74552,0.00285319,0.00285319,0.00285319
7221,10923.7,0.19974,0.182,0.78883,0.95015,0.95606,0.98125,0.96762,0.12987,0.12568,0.74553,0.0028522,0.0028522,0.0028522
7222,10925.2,0.21765,0.19056,0.79615,0.94905,0.95595,0.98057,0.9668,0.12989,0.12568,0.74552,0.00285121,0.00285121,0.00285121
7223,10926.7,0.21377,0.18624,0.79501,0.95172,0.95678,0.98249,0.96622,0.12981,0.12586,0.74552,0.00285022,0.00285022,0.00285022
7224,10928.2,0.19941,0.17894,0.79255,0.94974,0.95894,0.9821,0.96606,0.12986,0.12576,0.74553,0.00284923,0.00284923,0.00284923
7225,10929.7,0.2048,0.18225,0.78381,0.94913,0.956,0.98203,0.96659,0.12998,0.12577,0.74553,0.00284824,0.00284824,0.00284824
7226,10931.2,0.20661,0.18991,0.78579,0.95129,0.95963,0.98318,0.96679,0.12992,0.12595,0.74555,0.00284725,0.00284725,0.00284725
7227,10932.7,0.19987,0.18072,0.78855,0.9483,0.95792,0.98271,0.96771,0.12994,0.12601,0.74557,0.00284626,0.00284626,0.00284626
7228,10934.3,0.20511,0.18798,0.7851,0.95298,0.95972,0.98352,0.96911,0.13,0.12589,0.74557,0.00284527,0.00284527,0.00284527
7229,10935.7,0.21529,0.19131,0.79991,0.94584,0.95732,0.98188,0.96756,0.12998,0.12601,0.74557,0.00284428,0.00284428,0.00284428
7230,10937.3,0.19898,0.1858,0.78418,0.94579,0.95771,0.98187,0.96799,0.12999,0.12599,0.74559,0.00284329,0.00284329,0.00284329
7231,10938.9,0.2011,0.19123,0.78524,0.94593,0.95825,0.98229,0.96773,0.13004,0.12588,0.74553,0.0028423,0.0028423,0.0028423
7232,10940.4,0.20566,0.18696,0.79209,0.94425,0.95719,0.98202,0.96739,0.12994,0.12594,0.74556,0.00284131,0.00284131,0.00284131
7233,10941.9,0.20493,0.18933,0.78281,0.94533,0.95921,0.98259,0.9696,0.12999,0.1261,0.74556,0.00284032,0.00284032,0.00284032
7234,10943.4,0.2043,0.18743,0.78484,0.94433,0.95738,0.98201,0.96841,0.1301,0.126,0.74557,0.00283933,0.00283933,0.00283933
7235,10944.9,0.18593,0.17703,0.79101,0.94705,0.956,0.98262,0.9682,0.13008,0.12604,0.74559,0.00283834,0.00283834,0.00283834
7236,10946.4,0.21224,0.20105,0.78597,0.94423,0.95622,0.98088,0.96564,0.13015,0.12623,0.74557,0.00283735,0.00283735,0.00283735
7237,10947.9,0.21322,0.19392,0.79392,0.94306,0.95793,0.98118,0.96687,0.13008,0.12608,0.74559,0.00283636,0.00283636,0.00283636
7238,10949.3,0.19872,0.18896,0.78917,0.94439,0.95885,0.98236,0.96788,0.13005,0.12602,0.7456,0.00283537,0.00283537,0.00283537
7239,10950.8,0.20352,0.18924,0.7863,0.94383,0.95602,0.98008,0.96508,0.13003,0.12599,0.7456,0.00283438,0.00283438,0.00283438
7240,10952.4,0.19696,0.18707,0.78778,0.9439,0.95907,0.98221,0.9694,0.13005,0.12593,0.74559,0.00283339,0.00283339,0.00283339
7241,10953.9,0.20944,0.18496,0.79665,0.94324,0.95692,0.98204,0.96684,0.13009,0.12596,0.74557,0.0028324,0.0028324,0.0028324
7242,10955.4,0.19588,0.18421,0.78963,0.94328,0.95875,0.98161,0.96865,0.13009,0.12611,0.7456,0.00283141,0.00283141,0.00283141
7243,10957,0.2096,0.18628,0.79076,0.94329,0.95639,0.98132,0.96657,0.13008,0.12596,0.7456,0.00283042,0.00283042,0.00283042
7244,10958.5,0.20747,0.18817,0.7932,0.94407,0.95547,0.98147,0.9665,0.13012,0.12594,0.7456,0.00282943,0.00282943,0.00282943
7245,10959.9,0.18929,0.18093,0.78562,0.94419,0.95619,0.98202,0.96838,0.13014,0.12599,0.74558,0.00282844,0.00282844,0.00282844
7246,10961.5,0.18266,0.17325,0.78334,0.94567,0.95756,0.98202,0.96828,0.13012,0.12603,0.74559,0.00282745,0.00282745,0.00282745
7247,10963.1,0.20097,0.18054,0.7806,0.94511,0.95568,0.9822,0.96792,0.13006,0.1258,0.74559,0.00282646,0.00282646,0.00282646
7248,10964.6,0.20943,0.18992,0.79482,0.94459,0.95632,0.98339,0.96837,0.13006,0.1258,0.7456,0.00282547,0.00282547,0.00282547
7249,10966.1,0.22077,0.19374,0.79221,0.94367,0.95501,0.98139,0.96796,0.13003,0.12573,0.7456,0.00282448,0.00282448,0.00282448
7250,10967.9,0.20213,0.18553,0.78996,0.94322,0.95577,0.98173,0.96826,0.12999,0.12581,0.7456,0.00282349,0.00282349,0.00282349
7251,10969.5,0.21249,0.19421,0.79277,0.94481,0.95886,0.98209,0.96713,0.13004,0.12589,0.74561,0.0028225,0.0028225,0.0028225
7252,10971,0.19415,0.18394,0.78431,0.94626,0.95806,0.98127,0.96653,0.13003,0.12595,0.74559,0.00282151,0.00282151,0.00282151
7253,10972.6,0.19358,0.1855,0.79117,0.94254,0.95528,0.9813,0.96495,0.12999,0.12612,0.74558,0.00282052,0.00282052,0.00282052
7254,10974.1,0.20255,0.18708,0.79087,0.94734,0.95827,0.98295,0.96885,0.13001,0.12592,0.74561,0.00281953,0.00281953,0.00281953
7255,10975.5,0.20429,0.18626,0.79283,0.94549,0.95542,0.98114,0.96641,0.13,0.12584,0.74558,0.00281854,0.00281854,0.00281854
7256,10977.1,0.22428,0.2,0.79902,0.94492,0.95533,0.98009,0.96515,0.13003,0.12573,0.7456,0.00281755,0.00281755,0.00281755
7257,10978.6,0.1974,0.18708,0.78568,0.94552,0.95756,0.98196,0.96698,0.13,0.1259,0.7456,0.00281656,0.00281656,0.00281656
7258,10980.1,0.2079,0.19314,0.79251,0.94357,0.95845,0.98259,0.96828,0.12989,0.12578,0.74559,0.00281557,0.00281557,0.00281557
7259,10981.7,0.18575,0.18246,0.78545,0.94426,0.95719,0.98204,0.96726,0.12992,0.12586,0.74559,0.00281458,0.00281458,0.00281458
7260,10983.3,0.20245,0.19325,0.78734,0.94501,0.95646,0.98147,0.96679,0.12992,0.12595,0.7456,0.00281359,0.00281359,0.00281359
7261,10984.9,0.19835,0.19114,0.78935,0.94434,0.95628,0.9813,0.96613,0.12987,0.12599,0.7456,0.0028126,0.0028126,0.0028126
7262,10986.4,0.20141,0.1856,0.79992,0.94297,0.9593,0.9819,0.96842,0.12988,0.12573,0.7456,0.00281161,0.00281161,0.00281161
7263,10987.9,0.21125,0.19386,0.79194,0.94419,0.95998,0.98259,0.96655,0.12984,0.126,0.74558,0.00281062,0.00281062,0.00281062
7264,10989.4,0.19297,0.18319,0.78393,0.94565,0.95665,0.98254,0.96921,0.12998,0.12596,0.74558,0.00280963,0.00280963,0.00280963
7265,10990.9,0.20205,0.18291,0.78482,0.94781,0.95648,0.98161,0.96668,0.12998,0.12594,0.7456,0.00280864,0.00280864,0.00280864
7266,10992.3,0.20088,0.19256,0.78956,0.94536,0.95642,0.98133,0.96616,0.1299,0.12592,0.74559,0.00280765,0.00280765,0.00280765
7267,10993.8,0.19966,0.18808,0.78999,0.94687,0.95557,0.98174,0.96844,0.12999,0.12579,0.74559,0.00280666,0.00280666,0.00280666
7268,10995.3,0.19567,0.18606,0.78262,0.94565,0.95591,0.98164,0.96615,0.1299,0.12583,0.74556,0.00280567,0.00280567,0.00280567
7269,10996.9,0.19719,0.17936,0.78387,0.94353,0.95586,0.98202,0.96766,0.12984,0.12572,0.74556,0.00280468,0.00280468,0.00280468
7270,10998.5,0.19221,0.17616,0.78564,0.94865,0.9583,0.98179,0.96696,0.12984,0.12585,0.74554,0.00280369,0.00280369,0.00280369
7271,11000,0.19242,0.18693,0.7828,0.94754,0.95516,0.98116,0.96688,0.12994,0.1258,0.74554,0.0028027,0.0028027,0.0028027
7272,11001.5,0.21856,0.19294,0.79753,0.94925,0.95863,0.98268,0.96841,0.1299,0.12558,0.74556,0.00280171,0.00280171,0.00280171
7273,11003,0.20878,0.19727,0.7907,0.94627,0.95848,0.98192,0.9688,0.12993,0.1257,0.74555,0.00280072,0.00280072,0.00280072
7274,11004.5,0.21415,0.19798,0.79246,0.94593,0.95758,0.98206,0.96881,0.12989,0.12562,0.74553,0.00279973,0.00279973,0.00279973
7275,11006,0.20675,0.19074,0.79103,0.94793,0.95557,0.98167,0.96893,0.12989,0.12576,0.74555,0.00279874,0.00279874,0.00279874
7276,11007.5,0.19932,0.18872,0.78854,0.94846,0.95902,0.98216,0.96839,0.12985,0.12582,0.74551,0.00279775,0.00279775,0.00279775
7277,11008.9,0.19773,0.17975,0.78719,0.94777,0.95658,0.98259,0.96846,0.12987,0.12593,0.74552,0.00279676,0.00279676,0.00279676
